"date","year","month","country","sector","value"
2016-01-01,2016,1,"china","aviation_mtco2",4.61916666666667
2016-01-01,2016,1,"china","transport_mtco2",67.2708333333333
2016-01-01,2016,1,"china","total_hist_mtco2",748.465128708269
2016-01-01,2016,1,"india","power_mtco2",90.7704665024581
2016-01-01,2016,1,"india","industry_mtco2",56.8615338783428
2016-01-01,2016,1,"india","residential_mtco2",15.0291666666667
2016-01-01,2016,1,"india","aviation_mtco2",0.529166666666667
2016-01-01,2016,1,"india","transport_mtco2",21.9658333333333
2016-01-01,2016,1,"india","total_hist_mtco2",185.156167047468
2016-01-01,2016,1,"us","power_mtco2",148.758778216306
2016-01-01,2016,1,"us","industry_mtco2",58.8055981337906
2016-01-01,2016,1,"us","residential_mtco2",48.5166666666667
2016-01-01,2016,1,"us","aviation_mtco2",13.2733333333333
2016-01-01,2016,1,"us","transport_mtco2",133.398333333333
2016-01-01,2016,1,"us","total_hist_mtco2",402.75270968343
2016-01-01,2016,1,"europe","power_mtco2",106.175342483614
2016-01-01,2016,1,"europe","industry_mtco2",53.9209672412385
2016-01-01,2016,1,"europe","residential_mtco2",51.4033333333333
2016-01-01,2016,1,"europe","aviation_mtco2",1.38666666666667
2016-01-01,2016,1,"europe","transport_mtco2",73.1408333333333
2016-01-01,2016,1,"europe","total_hist_mtco2",286.027143058186
2016-01-01,2016,1,"russia","power_mtco2",82.2978862006408
2016-01-01,2016,1,"russia","industry_mtco2",20.2630359584909
2016-01-01,2016,1,"russia","residential_mtco2",13.51
2016-01-01,2016,1,"russia","aviation_mtco2",1.19
2016-01-01,2016,1,"russia","transport_mtco2",18.0291666666667
2016-01-01,2016,1,"russia","total_hist_mtco2",135.290088825798
2016-01-01,2016,1,"japan","power_mtco2",64.871745708833
2016-01-01,2016,1,"japan","industry_mtco2",21.23809
2016-01-01,2016,1,"japan","residential_mtco2",9.80916666666667
2016-01-01,2016,1,"japan","aviation_mtco2",0.8075
2016-01-01,2016,1,"japan","transport_mtco2",15.9683333333333
2016-01-01,2016,1,"japan","total_hist_mtco2",112.694835708833
2016-01-01,2016,1,"brazil","power_mtco2",6.67331124057496
2016-01-01,2016,1,"brazil","industry_mtco2",9.87221556886228
2016-01-01,2016,1,"brazil","residential_mtco2",3.12833333333333
2016-01-01,2016,1,"brazil","aviation_mtco2",0.861666666666667
2016-01-01,2016,1,"brazil","transport_mtco2",14.62
2016-01-01,2016,1,"brazil","total_hist_mtco2",35.1555268094372
2016-01-01,2016,1,"germany","power_mtco2",29.3554901446932
2016-01-01,2016,1,"germany","industry_mtco2",11.1841463414634
2016-01-01,2016,1,"germany","residential_mtco2",11.5675
2016-01-01,2016,1,"germany","aviation_mtco2",0.183333333333333
2016-01-01,2016,1,"germany","transport_mtco2",12.9958333333333
2016-01-01,2016,1,"germany","total_hist_mtco2",65.2863031528233
2016-01-01,2016,1,"france","power_mtco2",3.19054089814019
2016-01-01,2016,1,"france","industry_mtco2",5.52329323931978
2016-01-01,2016,1,"france","residential_mtco2",6.77416666666667
2016-01-01,2016,1,"france","aviation_mtco2",0.196666666666667
2016-01-01,2016,1,"france","transport_mtco2",9.84666666666667
2016-01-01,2016,1,"france","total_hist_mtco2",25.53133413746
2016-01-01,2016,1,"italy","power_mtco2",8.72334614610739
2016-01-01,2016,1,"italy","industry_mtco2",4.6408250285901
2016-01-01,2016,1,"italy","residential_mtco2",6.09083333333333
2016-01-01,2016,1,"italy","aviation_mtco2",0.1675
2016-01-01,2016,1,"italy","transport_mtco2",8.07916666666667
2016-01-01,2016,1,"italy","total_hist_mtco2",27.7016711746975
2016-01-01,2016,1,"spain","power_mtco2",4.09604928394147
2016-01-01,2016,1,"spain","industry_mtco2",4.76708204711617
2016-01-01,2016,1,"spain","residential_mtco2",2.74583333333333
2016-01-01,2016,1,"spain","aviation_mtco2",0.455833333333333
2016-01-01,2016,1,"spain","transport_mtco2",6.84666666666667
2016-01-01,2016,1,"spain","total_hist_mtco2",18.911464664391
2016-01-01,2016,1,"uk","power_mtco2",8.62220439214499
2016-01-01,2016,1,"uk","industry_mtco2",5.42531792868423
2016-01-01,2016,1,"uk","residential_mtco2",7.76416666666667
2016-01-01,2016,1,"uk","aviation_mtco2",0.2075
2016-01-01,2016,1,"uk","transport_mtco2",9.77916666666667
2016-01-01,2016,1,"uk","total_hist_mtco2",31.7983556541626
2016-01-01,2016,1,"all","power_mtco2",859.142488444127
2016-01-01,2016,1,"all","industry_mtco2",478.682444730627
2016-01-01,2016,1,"all","residential_mtco2",200.655833333333
2016-01-01,2016,1,"all","aviation_mtco2",22.6675
2016-01-01,2016,1,"all","transport_mtco2",344.393333333333
2016-01-01,2016,1,"all","total_hist_mtco2",1905.54159984142
2016-02-01,2016,2,"china","power_mtco2",272.584157317984
2016-02-01,2016,2,"china","industry_mtco2",257.721003949902
2016-02-01,2016,2,"china","residential_mtco2",59.2591666666667
2016-02-01,2016,2,"china","aviation_mtco2",4.61916666666667
2016-02-01,2016,2,"china","transport_mtco2",67.2708333333333
2016-02-01,2016,2,"china","total_hist_mtco2",661.454327934553
2016-02-01,2016,2,"india","power_mtco2",87.9754559717942
2016-02-01,2016,2,"india","industry_mtco2",56.293391991132
2016-02-01,2016,2,"india","residential_mtco2",15.0291666666667
2016-02-01,2016,2,"india","aviation_mtco2",0.529166666666667
2016-02-01,2016,2,"india","transport_mtco2",21.9658333333333
2016-02-01,2016,2,"india","total_hist_mtco2",181.793014629593
2016-02-01,2016,2,"us","power_mtco2",127.58048426147
2016-02-01,2016,2,"us","industry_mtco2",59.4028586755088
2016-02-01,2016,2,"us","residential_mtco2",48.5166666666667
2016-02-01,2016,2,"us","aviation_mtco2",13.2733333333333
2016-02-01,2016,2,"us","transport_mtco2",133.398333333333
2016-02-01,2016,2,"us","total_hist_mtco2",382.171676270312
2016-02-01,2016,2,"europe","power_mtco2",88.250366702178
2016-02-01,2016,2,"europe","industry_mtco2",53.0327342537374
2016-02-01,2016,2,"europe","residential_mtco2",51.4033333333333
2016-02-01,2016,2,"europe","aviation_mtco2",1.38666666666667
2016-02-01,2016,2,"europe","transport_mtco2",73.1408333333333
2016-02-01,2016,2,"europe","total_hist_mtco2",267.213934289249
2016-02-01,2016,2,"russia","power_mtco2",69.4998205367289
2016-02-01,2016,2,"russia","industry_mtco2",20.2401657147454
2016-02-01,2016,2,"russia","residential_mtco2",13.51
2016-02-01,2016,2,"russia","aviation_mtco2",1.19
2016-02-01,2016,2,"russia","transport_mtco2",18.0291666666667
2016-02-01,2016,2,"russia","total_hist_mtco2",122.469152918141
2016-02-01,2016,2,"japan","power_mtco2",57.8907786945657
2016-02-01,2016,2,"japan","industry_mtco2",22.48603
2016-02-01,2016,2,"japan","residential_mtco2",9.80916666666667
2016-02-01,2016,2,"japan","aviation_mtco2",0.8075
2016-02-01,2016,2,"japan","transport_mtco2",15.9683333333333
2016-02-01,2016,2,"japan","total_hist_mtco2",106.961808694566
2016-02-01,2016,2,"brazil","power_mtco2",5.81745974094517
2016-02-01,2016,2,"brazil","industry_mtco2",9.84574850299401
2016-02-01,2016,2,"brazil","residential_mtco2",3.12833333333333
2016-02-01,2016,2,"brazil","aviation_mtco2",0.861666666666667
2016-02-01,2016,2,"brazil","transport_mtco2",14.62
2016-02-01,2016,2,"brazil","total_hist_mtco2",34.2732082439392
2016-02-01,2016,2,"germany","power_mtco2",25.0541044604124
2016-02-01,2016,2,"germany","industry_mtco2",11.1731707317073
2016-02-01,2016,2,"germany","residential_mtco2",11.5675
2016-02-01,2016,2,"germany","aviation_mtco2",0.183333333333333
2016-02-01,2016,2,"germany","transport_mtco2",12.9958333333333
2016-02-01,2016,2,"germany","total_hist_mtco2",60.9739418587864
2016-02-01,2016,2,"france","power_mtco2",2.53581361216494
2016-02-01,2016,2,"france","industry_mtco2",5.43682289506429
2016-02-01,2016,2,"france","residential_mtco2",6.77416666666667
2016-02-01,2016,2,"france","aviation_mtco2",0.196666666666667
2016-02-01,2016,2,"france","transport_mtco2",9.84666666666667
2016-02-01,2016,2,"france","total_hist_mtco2",24.7901365072292
2016-02-01,2016,2,"italy","power_mtco2",7.58691477356813
2016-02-01,2016,2,"italy","industry_mtco2",4.60449763110603
2016-02-01,2016,2,"italy","residential_mtco2",6.09083333333333
2016-02-01,2016,2,"italy","aviation_mtco2",0.1675
2016-02-01,2016,2,"italy","transport_mtco2",8.07916666666667
2016-02-01,2016,2,"italy","total_hist_mtco2",26.5289124046742
2016-02-01,2016,2,"spain","power_mtco2",3.25333018656375
2016-02-01,2016,2,"spain","industry_mtco2",4.74387327376117
2016-02-01,2016,2,"spain","residential_mtco2",2.74583333333333
2016-02-01,2016,2,"spain","aviation_mtco2",0.455833333333333
2016-02-01,2016,2,"spain","transport_mtco2",6.84666666666667
2016-02-01,2016,2,"spain","total_hist_mtco2",18.0455367936583
2016-02-01,2016,2,"uk","power_mtco2",8.08612394846944
2016-02-01,2016,2,"uk","industry_mtco2",5.38169728202144
2016-02-01,2016,2,"uk","residential_mtco2",7.76416666666667
2016-02-01,2016,2,"uk","aviation_mtco2",0.2075
2016-02-01,2016,2,"uk","transport_mtco2",9.77916666666667
2016-02-01,2016,2,"uk","total_hist_mtco2",31.2186545638242
2016-02-01,2016,2,"all","power_mtco2",709.598523225666
2016-02-01,2016,2,"all","industry_mtco2",479.02193308802
2016-02-01,2016,2,"all","residential_mtco2",200.655833333333
2016-02-01,2016,2,"all","aviation_mtco2",22.6675
2016-02-01,2016,2,"all","transport_mtco2",344.393333333333
2016-02-01,2016,2,"all","total_hist_mtco2",1756.33712298035
2016-03-01,2016,3,"china","power_mtco2",339.276911327463
2016-03-01,2016,3,"china","industry_mtco2",329.86282902161
2016-03-01,2016,3,"china","residential_mtco2",59.2591666666667
2016-03-01,2016,3,"china","aviation_mtco2",4.61916666666667
2016-03-01,2016,3,"china","transport_mtco2",67.2708333333333
2016-03-01,2016,3,"china","total_hist_mtco2",800.28890701574
2016-03-01,2016,3,"india","power_mtco2",93.4505532225611
2016-03-01,2016,3,"india","industry_mtco2",60.8385270888181
2016-03-01,2016,3,"india","residential_mtco2",15.0291666666667
2016-03-01,2016,3,"india","aviation_mtco2",0.529166666666667
2016-03-01,2016,3,"india","transport_mtco2",21.9658333333333
2016-03-01,2016,3,"india","total_hist_mtco2",191.813246978046
2016-03-01,2016,3,"us","power_mtco2",117.565611758458
2016-03-01,2016,3,"us","industry_mtco2",59.8379295359279
2016-03-01,2016,3,"us","residential_mtco2",48.5166666666667
2016-03-01,2016,3,"us","aviation_mtco2",13.2733333333333
2016-03-01,2016,3,"us","transport_mtco2",133.398333333333
2016-03-01,2016,3,"us","total_hist_mtco2",372.591874627719
2016-03-01,2016,3,"europe","power_mtco2",93.276239566919
2016-03-01,2016,3,"europe","industry_mtco2",52.5624932603546
2016-03-01,2016,3,"europe","residential_mtco2",51.4033333333333
2016-03-01,2016,3,"europe","aviation_mtco2",1.38666666666667
2016-03-01,2016,3,"europe","transport_mtco2",73.1408333333333
2016-03-01,2016,3,"europe","total_hist_mtco2",271.769566160607
2016-03-01,2016,3,"russia","power_mtco2",69.4309211253485
2016-03-01,2016,3,"russia","industry_mtco2",23.0760759391843
2016-03-01,2016,3,"russia","residential_mtco2",13.51
2016-03-01,2016,3,"russia","aviation_mtco2",1.19
2016-03-01,2016,3,"russia","transport_mtco2",18.0291666666667
2016-03-01,2016,3,"russia","total_hist_mtco2",125.236163731199
2016-03-01,2016,3,"japan","power_mtco2",55.517676027969
2016-03-01,2016,3,"japan","industry_mtco2",25.69832
2016-03-01,2016,3,"japan","residential_mtco2",9.80916666666667
2016-03-01,2016,3,"japan","aviation_mtco2",0.8075
2016-03-01,2016,3,"japan","transport_mtco2",15.9683333333333
2016-03-01,2016,3,"japan","total_hist_mtco2",107.800996027969
2016-03-01,2016,3,"brazil","power_mtco2",5.47649384124677
2016-03-01,2016,3,"brazil","industry_mtco2",10.9573652694611
2016-03-01,2016,3,"brazil","residential_mtco2",3.12833333333333
2016-03-01,2016,3,"brazil","aviation_mtco2",0.861666666666667
2016-03-01,2016,3,"brazil","transport_mtco2",14.62
2016-03-01,2016,3,"brazil","total_hist_mtco2",35.0438591107079
2016-03-01,2016,3,"germany","power_mtco2",27.5830557385455
2016-03-01,2016,3,"germany","industry_mtco2",11.030487804878
2016-03-01,2016,3,"germany","residential_mtco2",11.5675
2016-03-01,2016,3,"germany","aviation_mtco2",0.183333333333333
2016-03-01,2016,3,"germany","transport_mtco2",12.9958333333333
2016-03-01,2016,3,"germany","total_hist_mtco2",63.3602102100902
2016-03-01,2016,3,"france","power_mtco2",2.96232576065367
2016-03-01,2016,3,"france","industry_mtco2",5.3827789299046
2016-03-01,2016,3,"france","residential_mtco2",6.77416666666667
2016-03-01,2016,3,"france","aviation_mtco2",0.196666666666667
2016-03-01,2016,3,"france","transport_mtco2",9.84666666666667
2016-03-01,2016,3,"france","total_hist_mtco2",25.1626046905583
2016-03-01,2016,3,"italy","power_mtco2",7.61597569476091
2016-03-01,2016,3,"italy","industry_mtco2",4.57271115830747
2016-03-01,2016,3,"italy","residential_mtco2",6.09083333333333
2016-03-01,2016,3,"italy","aviation_mtco2",0.1675
2016-03-01,2016,3,"italy","transport_mtco2",8.07916666666667
2016-03-01,2016,3,"italy","total_hist_mtco2",26.5261868530684
2016-03-01,2016,3,"spain","power_mtco2",3.40332599525659
2016-03-01,2016,3,"spain","industry_mtco2",4.74851502843217
2016-03-01,2016,3,"spain","residential_mtco2",2.74583333333333
2016-03-01,2016,3,"spain","aviation_mtco2",0.455833333333333
2016-03-01,2016,3,"spain","transport_mtco2",6.84666666666667
2016-03-01,2016,3,"spain","total_hist_mtco2",18.2001743570221
2016-03-01,2016,3,"uk","power_mtco2",8.64842726688933
2016-03-01,2016,3,"uk","industry_mtco2",5.40350760535284
2016-03-01,2016,3,"uk","residential_mtco2",7.76416666666667
2016-03-01,2016,3,"uk","aviation_mtco2",0.2075
2016-03-01,2016,3,"uk","transport_mtco2",9.77916666666667
2016-03-01,2016,3,"uk","total_hist_mtco2",31.8027682055755
2016-03-01,2016,3,"all","power_mtco2",773.994406869965
2016-03-01,2016,3,"all","industry_mtco2",562.833540115356
2016-03-01,2016,3,"all","residential_mtco2",200.655833333333
2016-03-01,2016,3,"all","aviation_mtco2",22.6675
2016-03-01,2016,3,"all","transport_mtco2",344.393333333333
2016-03-01,2016,3,"all","total_hist_mtco2",1904.54461365199
2016-04-01,2016,4,"china","power_mtco2",306.438253167332
2016-04-01,2016,4,"china","industry_mtco2",329.901189782988
2016-04-01,2016,4,"china","residential_mtco2",59.2591666666667
2016-04-01,2016,4,"china","aviation_mtco2",4.61916666666667
2016-04-01,2016,4,"china","transport_mtco2",67.2708333333333
2016-04-01,2016,4,"china","total_hist_mtco2",767.488609616987
2016-04-01,2016,4,"india","power_mtco2",96.0940726623282
2016-04-01,2016,4,"india","industry_mtco2",53.9734792850215
2016-04-01,2016,4,"india","residential_mtco2",15.0291666666667
2016-04-01,2016,4,"india","aviation_mtco2",0.529166666666667
2016-04-01,2016,4,"india","transport_mtco2",21.9658333333333
2016-04-01,2016,4,"india","total_hist_mtco2",187.591718614016
2016-04-01,2016,4,"us","power_mtco2",114.512255211841
2016-04-01,2016,4,"us","industry_mtco2",59.9569080977568
2016-04-01,2016,4,"us","residential_mtco2",48.5166666666667
2016-04-01,2016,4,"us","aviation_mtco2",13.2733333333333
2016-04-01,2016,4,"us","transport_mtco2",133.398333333333
2016-04-01,2016,4,"us","total_hist_mtco2",369.657496642931
2016-04-01,2016,4,"europe","power_mtco2",78.8634385691976
2016-04-01,2016,4,"europe","industry_mtco2",53.346228249326
2016-04-01,2016,4,"europe","residential_mtco2",51.4033333333333
2016-04-01,2016,4,"europe","aviation_mtco2",1.38666666666667
2016-04-01,2016,4,"europe","transport_mtco2",73.1408333333333
2016-04-01,2016,4,"europe","total_hist_mtco2",258.140500151857
2016-04-01,2016,4,"russia","power_mtco2",54.8242459127008
2016-04-01,2016,4,"russia","industry_mtco2",22.435709114311
2016-04-01,2016,4,"russia","residential_mtco2",13.51
2016-04-01,2016,4,"russia","aviation_mtco2",1.19
2016-04-01,2016,4,"russia","transport_mtco2",18.0291666666667
2016-04-01,2016,4,"russia","total_hist_mtco2",109.989121693678
2016-04-01,2016,4,"japan","power_mtco2",46.7417254779337
2016-04-01,2016,4,"japan","industry_mtco2",22.1856
2016-04-01,2016,4,"japan","residential_mtco2",9.80916666666667
2016-04-01,2016,4,"japan","aviation_mtco2",0.8075
2016-04-01,2016,4,"japan","transport_mtco2",15.9683333333333
2016-04-01,2016,4,"japan","total_hist_mtco2",95.5123254779337
2016-04-01,2016,4,"brazil","power_mtco2",6.01577084144074
2016-04-01,2016,4,"brazil","industry_mtco2",10.8647305389222
2016-04-01,2016,4,"brazil","residential_mtco2",3.12833333333333
2016-04-01,2016,4,"brazil","aviation_mtco2",0.861666666666667
2016-04-01,2016,4,"brazil","transport_mtco2",14.62
2016-04-01,2016,4,"brazil","total_hist_mtco2",35.4905013803629
2016-04-01,2016,4,"germany","power_mtco2",23.5320319269496
2016-04-01,2016,4,"germany","industry_mtco2",11.1182926829268
2016-04-01,2016,4,"germany","residential_mtco2",11.5675
2016-04-01,2016,4,"germany","aviation_mtco2",0.183333333333333
2016-04-01,2016,4,"germany","transport_mtco2",12.9958333333333
2016-04-01,2016,4,"germany","total_hist_mtco2",59.3969912765431
2016-04-01,2016,4,"france","power_mtco2",1.73003630969741
2016-04-01,2016,4,"france","industry_mtco2",5.44763168809623
2016-04-01,2016,4,"france","residential_mtco2",6.77416666666667
2016-04-01,2016,4,"france","aviation_mtco2",0.196666666666667
2016-04-01,2016,4,"france","transport_mtco2",9.84666666666667
2016-04-01,2016,4,"france","total_hist_mtco2",23.9951679977936
2016-04-01,2016,4,"italy","power_mtco2",6.37757647754519
2016-04-01,2016,4,"italy","industry_mtco2",4.66352965201764
2016-04-01,2016,4,"italy","residential_mtco2",6.09083333333333
2016-04-01,2016,4,"italy","aviation_mtco2",0.1675
2016-04-01,2016,4,"italy","transport_mtco2",8.07916666666667
2016-04-01,2016,4,"italy","total_hist_mtco2",25.3786061295628
2016-04-01,2016,4,"spain","power_mtco2",2.80657158427573
2016-04-01,2016,4,"spain","industry_mtco2",4.79493257514216
2016-04-01,2016,4,"spain","residential_mtco2",2.74583333333333
2016-04-01,2016,4,"spain","aviation_mtco2",0.455833333333333
2016-04-01,2016,4,"spain","transport_mtco2",6.84666666666667
2016-04-01,2016,4,"spain","total_hist_mtco2",17.6498374927512
2016-04-01,2016,4,"uk","power_mtco2",7.55285852319709
2016-04-01,2016,4,"uk","industry_mtco2",5.56163244950544
2016-04-01,2016,4,"uk","residential_mtco2",7.76416666666667
2016-04-01,2016,4,"uk","aviation_mtco2",0.2075
2016-04-01,2016,4,"uk","transport_mtco2",9.77916666666667
2016-04-01,2016,4,"uk","total_hist_mtco2",30.8653243060359
2016-04-01,2016,4,"all","power_mtco2",703.489761842774
2016-04-01,2016,4,"all","industry_mtco2",552.663845068325
2016-04-01,2016,4,"all","residential_mtco2",200.655833333333
2016-04-01,2016,4,"all","aviation_mtco2",22.6675
2016-04-01,2016,4,"all","transport_mtco2",344.393333333333
2016-04-01,2016,4,"all","total_hist_mtco2",1823.87027357777
2016-05-01,2016,5,"china","power_mtco2",307.425741697691
2016-05-01,2016,5,"china","industry_mtco2",336.049916615596
2016-05-01,2016,5,"china","residential_mtco2",59.2591666666667
2016-05-01,2016,5,"china","aviation_mtco2",4.61916666666667
2016-05-01,2016,5,"china","transport_mtco2",67.2708333333333
2016-05-01,2016,5,"china","total_hist_mtco2",774.624824979954
2016-05-01,2016,5,"india","power_mtco2",93.4030273239486
2016-05-01,2016,5,"india","industry_mtco2",57.9504724954967
2016-05-01,2016,5,"india","residential_mtco2",15.0291666666667
2016-05-01,2016,5,"india","aviation_mtco2",0.529166666666667
2016-05-01,2016,5,"india","transport_mtco2",21.9658333333333
2016-05-01,2016,5,"india","total_hist_mtco2",188.877666486112
2016-05-01,2016,5,"us","power_mtco2",128.146941132566
2016-05-01,2016,5,"us","industry_mtco2",59.6680447237643
2016-05-01,2016,5,"us","residential_mtco2",48.5166666666667
2016-05-01,2016,5,"us","aviation_mtco2",13.2733333333333
2016-05-01,2016,5,"us","transport_mtco2",133.398333333333
2016-05-01,2016,5,"us","total_hist_mtco2",383.003319189664
2016-05-01,2016,5,"europe","power_mtco2",74.4153625343489
2016-05-01,2016,5,"europe","industry_mtco2",52.6147422596193
2016-05-01,2016,5,"europe","residential_mtco2",51.4033333333333
2016-05-01,2016,5,"europe","aviation_mtco2",1.38666666666667
2016-05-01,2016,5,"europe","transport_mtco2",73.1408333333333
2016-05-01,2016,5,"europe","total_hist_mtco2",252.960938127302
2016-05-01,2016,5,"russia","power_mtco2",55.3505882017818
2016-05-01,2016,5,"russia","industry_mtco2",23.2132974016572
2016-05-01,2016,5,"russia","residential_mtco2",13.51
2016-05-01,2016,5,"russia","aviation_mtco2",1.19
2016-05-01,2016,5,"russia","transport_mtco2",18.0291666666667
2016-05-01,2016,5,"russia","total_hist_mtco2",111.293052270106
2016-05-01,2016,5,"japan","power_mtco2",44.4509376990613
2016-05-01,2016,5,"japan","industry_mtco2",21.16876
2016-05-01,2016,5,"japan","residential_mtco2",9.80916666666667
2016-05-01,2016,5,"japan","aviation_mtco2",0.8075
2016-05-01,2016,5,"japan","transport_mtco2",15.9683333333333
2016-05-01,2016,5,"japan","total_hist_mtco2",92.2046976990613
2016-05-01,2016,5,"brazil","power_mtco2",5.49373708871657
2016-05-01,2016,5,"brazil","industry_mtco2",11.2220359281437
2016-05-01,2016,5,"brazil","residential_mtco2",3.12833333333333
2016-05-01,2016,5,"brazil","aviation_mtco2",0.861666666666667
2016-05-01,2016,5,"brazil","transport_mtco2",14.62
2016-05-01,2016,5,"brazil","total_hist_mtco2",35.3257730168603
2016-05-01,2016,5,"germany","power_mtco2",21.4402692070409
2016-05-01,2016,5,"germany","industry_mtco2",10.909756097561
2016-05-01,2016,5,"germany","residential_mtco2",11.5675
2016-05-01,2016,5,"germany","aviation_mtco2",0.183333333333333
2016-05-01,2016,5,"germany","transport_mtco2",12.9958333333333
2016-05-01,2016,5,"germany","total_hist_mtco2",57.0966919712686
2016-05-01,2016,5,"france","power_mtco2",1.19537712465349
2016-05-01,2016,5,"france","industry_mtco2",5.39358772293654
2016-05-01,2016,5,"france","residential_mtco2",6.77416666666667
2016-05-01,2016,5,"france","aviation_mtco2",0.196666666666667
2016-05-01,2016,5,"france","transport_mtco2",9.84666666666667
2016-05-01,2016,5,"france","total_hist_mtco2",23.40646484759
2016-05-01,2016,5,"italy","power_mtco2",6.63657454161639
2016-05-01,2016,5,"italy","industry_mtco2",4.57725208299298
2016-05-01,2016,5,"italy","residential_mtco2",6.09083333333333
2016-05-01,2016,5,"italy","aviation_mtco2",0.1675
2016-05-01,2016,5,"italy","transport_mtco2",8.07916666666667
2016-05-01,2016,5,"italy","total_hist_mtco2",25.5513266246094
2016-05-01,2016,5,"spain","power_mtco2",3.14807972406981
2016-05-01,2016,5,"spain","industry_mtco2",4.71602274573517
2016-05-01,2016,5,"spain","residential_mtco2",2.74583333333333
2016-05-01,2016,5,"spain","aviation_mtco2",0.455833333333333
2016-05-01,2016,5,"spain","transport_mtco2",6.84666666666667
2016-05-01,2016,5,"spain","total_hist_mtco2",17.9124358031383
2016-05-01,2016,5,"uk","power_mtco2",6.57837015122739
2016-05-01,2016,5,"uk","industry_mtco2",5.49620147951126
2016-05-01,2016,5,"uk","residential_mtco2",7.76416666666667
2016-05-01,2016,5,"uk","aviation_mtco2",0.2075
2016-05-01,2016,5,"uk","transport_mtco2",9.77916666666667
2016-05-01,2016,5,"uk","total_hist_mtco2",29.825404964072
2016-05-01,2016,5,"all","power_mtco2",708.686335678114
2016-05-01,2016,5,"all","industry_mtco2",561.887269424277
2016-05-01,2016,5,"all","residential_mtco2",200.655833333333
2016-05-01,2016,5,"all","aviation_mtco2",22.6675
2016-05-01,2016,5,"all","transport_mtco2",344.393333333333
2016-05-01,2016,5,"all","total_hist_mtco2",1838.29027176906
2016-06-01,2016,6,"china","power_mtco2",322.023805914553
2016-06-01,2016,6,"china","industry_mtco2",336.195139314088
2016-06-01,2016,6,"china","residential_mtco2",59.2591666666667
2016-06-01,2016,6,"china","aviation_mtco2",4.61916666666667
2016-06-01,2016,6,"china","transport_mtco2",67.2708333333333
2016-06-01,2016,6,"china","total_hist_mtco2",789.368111895308
2016-06-01,2016,6,"india","power_mtco2",88.4852167748458
2016-06-01,2016,6,"india","industry_mtco2",57.3349854510184
2016-06-01,2016,6,"india","residential_mtco2",15.0291666666667
2016-06-01,2016,6,"india","aviation_mtco2",0.529166666666667
2016-06-01,2016,6,"india","transport_mtco2",21.9658333333333
2016-06-01,2016,6,"india","total_hist_mtco2",183.344368892531
2016-06-01,2016,6,"us","power_mtco2",163.623364631652
2016-06-01,2016,6,"us","industry_mtco2",60.9590509095793
2016-06-01,2016,6,"us","residential_mtco2",48.5166666666667
2016-06-01,2016,6,"us","aviation_mtco2",13.2733333333333
2016-06-01,2016,6,"us","transport_mtco2",133.398333333333
2016-06-01,2016,6,"us","total_hist_mtco2",419.770748874565
2016-06-01,2016,6,"europe","power_mtco2",77.7290492975811
2016-06-01,2016,6,"europe","industry_mtco2",53.0849832530022
2016-06-01,2016,6,"europe","residential_mtco2",51.4033333333333
2016-06-01,2016,6,"europe","aviation_mtco2",1.38666666666667
2016-06-01,2016,6,"europe","transport_mtco2",73.1408333333333
2016-06-01,2016,6,"europe","total_hist_mtco2",256.744865883917
2016-06-01,2016,6,"russia","power_mtco2",49.5989637674754
2016-06-01,2016,6,"russia","industry_mtco2",23.8536642265305
2016-06-01,2016,6,"russia","residential_mtco2",13.51
2016-06-01,2016,6,"russia","aviation_mtco2",1.19
2016-06-01,2016,6,"russia","transport_mtco2",18.0291666666667
2016-06-01,2016,6,"russia","total_hist_mtco2",106.181794660673
2016-06-01,2016,6,"japan","power_mtco2",49.17126739737
2016-06-01,2016,6,"japan","industry_mtco2",23.75708
2016-06-01,2016,6,"japan","residential_mtco2",9.80916666666667
2016-06-01,2016,6,"japan","aviation_mtco2",0.8075
2016-06-01,2016,6,"japan","transport_mtco2",15.9683333333333
2016-06-01,2016,6,"japan","total_hist_mtco2",99.51334739737
2016-06-01,2016,6,"brazil","power_mtco2",5.47757494636892
2016-06-01,2016,6,"brazil","industry_mtco2",11.4602395209581
2016-06-01,2016,6,"brazil","residential_mtco2",3.12833333333333
2016-06-01,2016,6,"brazil","aviation_mtco2",0.861666666666667
2016-06-01,2016,6,"brazil","transport_mtco2",14.62
2016-06-01,2016,6,"brazil","total_hist_mtco2",35.547814467327
2016-06-01,2016,6,"germany","power_mtco2",21.8354316580748
2016-06-01,2016,6,"germany","industry_mtco2",11.1621951219512
2016-06-01,2016,6,"germany","residential_mtco2",11.5675
2016-06-01,2016,6,"germany","aviation_mtco2",0.183333333333333
2016-06-01,2016,6,"germany","transport_mtco2",12.9958333333333
2016-06-01,2016,6,"germany","total_hist_mtco2",57.7442934466927
2016-06-01,2016,6,"france","power_mtco2",1.21992610334438
2016-06-01,2016,6,"france","industry_mtco2",5.35575694732476
2016-06-01,2016,6,"france","residential_mtco2",6.77416666666667
2016-06-01,2016,6,"france","aviation_mtco2",0.196666666666667
2016-06-01,2016,6,"france","transport_mtco2",9.84666666666667
2016-06-01,2016,6,"france","total_hist_mtco2",23.3931830506691
2016-06-01,2016,6,"italy","power_mtco2",6.41938350499899
2016-06-01,2016,6,"italy","industry_mtco2",4.5409246855089
2016-06-01,2016,6,"italy","residential_mtco2",6.09083333333333
